SaleID,price
150888,1005.0
150889,1713.0
150890,4274.0
150891,3610.0
150892,1142.0
150893,1442.0
150894,8161.0
150895,897.0
150896,2576.0
150897,18458.0
150898,8410.0
150899,1886.0
150900,6580.0
150901,2785.0
150902,495.0
150903,33779.0
150904,1270.0
150905,2557.0
150906,9179.0
150907,882.0
150908,2830.0
150909,841.0
150910,771.0
150911,7078.0
150912,5228.0
150913,5577.0
150914,3842.0
150915,4040.0
150916,2021.0
150917,9352.0
150918,3514.0
150919,920.0
150920,2431.0
150921,1113.0
150922,2729.0
150923,1700.0
150924,5817.0
150925,351.0
150926,2518.0
150927,3595.0
150928,20654.0
150929,3772.0
150930,15071.0
150931,7159.0
150932,492.0
150933,8133.0
150934,1764.0
150935,5837.0
150936,1013.0
150937,602.0
150938,1544.0
150939,5142.0
150940,7874.0
150941,5285.0
150942,4332.0
150943,2019.0
150944,9446.0
150945,3725.0
150946,1667.0
150947,4360.0
150948,4975.0
150949,67915.0
150950,9709.0
150951,6555.0
150952,2488.0
150953,1997.0
150954,3006.0
150955,8062.0
150956,3056.0
150957,10039.0
150958,894.0
150959,2517.0
150960,10911.0
150961,1986.0
150962,7047.0
150963,1781.0
150964,1257.0
150965,1111.0
150966,15916.0
150967,3947.0
150968,1807.0
150969,1014.0
150970,1201.0
150971,2419.0
150972,4279.0
150973,10322.0
150974,7643.0
150975,10634.0
150976,306.0
150977,13949.0
150978,196.0
150979,350.0
150980,2683.0
150981,1466.0
150982,6132.0
150983,1751.0
150984,3544.0
150985,31507.0
150986,4459.0
150987,2998.0
150988,1958.0
150989,12005.0
150990,3057.0
150991,5427.0
150992,1211.0
150993,883.0
150994,1992.0
150995,4009.0
150996,954.0
150997,5044.0
150998,3599.0
150999,10237.0
151000,701.0
151001,129.0
151002,2356.0
151003,152.0
151004,4770.0
151005,895.0
151006,5604.0
151007,1574.0
151008,12993.0
151009,1064.0
151010,312.0
151011,4355.0
151012,482.0
151013,12269.0
151014,23208.0
151015,1670.0
151016,2192.0
151017,1819.0
151018,2416.0
151019,4919.0
151020,1825.0
151021,520.0
151022,694.0
151023,5326.0
151024,16936.0
151025,2496.0
151026,4967.0
151027,6982.0
151028,1574.0
151029,5633.0
151030,8052.0
151031,563.0
151032,734.0
151033,14022.0
151034,3545.0
151035,1783.0
151036,718.0
151037,600.0
151038,10049.0
151039,562.0
151040,15699.0
151041,1617.0
151042,284.0
151043,26.0
151044,3166.0
151045,355.0
151046,10023.0
151047,1022.0
151048,5661.0
151049,488.0
151050,2401.0
151051,18735.0
151052,2235.0
151053,2946.0
151054,3840.0
151055,598.0
151056,492.0
151057,6641.0
151058,1699.0
151059,14581.0
151060,3921.0
151061,1762.0
151062,3111.0
151063,7441.0
151064,7199.0
151065,520.0
151066,17467.0
151067,8067.0
151068,7890.0
151069,600.0
151070,3540.0
151071,10255.0
151072,1822.0
151073,1691.0
151074,727.0
151075,284.0
151076,950.0
151077,1502.0
151078,8551.0
151079,2596.0
151080,4311.0
151081,1389.0
151082,1914.0
151083,11920.0
151084,740.0
151085,1486.0
151086,3757.0
151087,32033.0
151088,1034.0
151089,1723.0
151090,5462.0
151091,102.0
151092,964.0
151093,10471.0
151094,18301.0
151095,4824.0
151096,1972.0
151097,5969.0
151098,691.0
151099,3346.0
151100,3150.0
151101,1475.0
151102,23677.0
151103,14872.0
151104,1510.0
151105,751.0
151106,1009.0
151107,21410.0
151108,1718.0
151109,1556.0
151110,2473.0
151111,216.0
151112,595.0
151113,5680.0
151114,389.0
151115,7788.0
151116,4439.0
151117,11221.0
151118,1251.0
151119,24923.0
151120,16704.0
151121,5277.0
151122,2342.0
151123,2819.0
151124,7491.0
151125,2914.0
151126,10498.0
151127,7241.0
151128,8032.0
151129,148.0
151130,9880.0
151131,6103.0
151132,3827.0
151133,2183.0
151134,8680.0
151135,12580.0
151136,3495.0
151137,1858.0
151138,22531.0
151139,7616.0
151140,6134.0
151141,1657.0
151142,5547.0
151143,1505.0
151144,1493.0
151145,11722.0
151146,6627.0
151147,5523.0
151148,770.0
151149,977.0
151150,3964.0
151151,2103.0
151152,2864.0
151153,367.0
151154,1509.0
151155,1214.0
151156,11666.0
151157,11474.0
151158,2090.0
151159,454.0
151160,304.0
151161,7488.0
151162,637.0
151163,2041.0
151164,257.0
151165,1498.0
151166,4912.0
151167,7364.0
151168,5154.0
151169,18083.0
151170,5041.0
151171,9998.0
151172,1003.0
151173,1585.0
151174,2595.0
151175,780.0
151176,6890.0
151177,1397.0
151178,889.0
151179,4826.0
151180,11821.0
151181,6671.0
151182,899.0
151183,3853.0
151184,8362.0
151185,12031.0
151186,1207.0
151187,2794.0
151188,22612.0
151189,14537.0
151190,2022.0
151191,965.0
151192,3155.0
151193,1203.0
151194,1512.0
151195,1352.0
151196,5116.0
151197,2140.0
151198,589.0
151199,6349.0
151200,8398.0
151201,1467.0
151202,648.0
151203,1858.0
151204,8061.0
151205,33607.0
151206,11146.0
151207,10688.0
151208,9937.0
151209,1155.0
151210,944.0
151211,14631.0
151212,9229.0
151213,11214.0
151214,10675.0
151215,6640.0
151216,9722.0
151217,11478.0
151218,353.0
151219,7671.0
151220,988.0
151221,2504.0
151222,1287.0
151223,24302.0
151224,18294.0
151225,1095.0
151226,1102.0
151227,9497.0
151228,4003.0
151229,390.0
151230,6323.0
151231,2490.0
151232,10302.0
151233,3548.0
151234,5856.0
151235,6569.0
151236,2158.0
151237,8425.0
151238,1900.0
151239,2016.0
151240,13097.0
151241,8871.0
151242,18505.0
151243,11021.0
151244,3706.0
151245,17385.0
151246,2809.0
151247,8677.0
151248,317.0
151249,4904.0
151250,2940.0
151251,1063.0
151252,1497.0
151253,3098.0
151254,322.0
151255,3442.0
151256,3663.0
151257,4809.0
151258,8738.0
151259,9900.0
151260,9069.0
151261,6851.0
151262,35374.0
151263,4981.0
151264,6224.0
151265,855.0
151266,1940.0
151267,659.0
151268,2633.0
151269,1208.0
151270,1416.0
151271,1187.0
151272,3485.0
151273,154.0
151274,9352.0
151275,12171.0
151276,4369.0
151277,7806.0
151278,6523.0
151279,643.0
151280,203.0
151281,2990.0
151282,5854.0
151283,1085.0
151284,1170.0
151285,5534.0
151286,6941.0
151287,1963.0
151288,6286.0
151289,7004.0
151290,6068.0
151291,687.0
151292,14031.0
151293,1529.0
151294,8776.0
151295,847.0
151296,3391.0
151297,3691.0
151298,1141.0
151299,4357.0
151300,14344.0
151301,511.0
151302,7753.0
151303,745.0
151304,634.0
151305,2971.0
151306,8453.0
151307,3587.0
151308,3724.0
151309,3946.0
151310,819.0
151311,297.0
151312,3288.0
151313,644.0
151314,936.0
151315,401.0
151316,8429.0
151317,18436.0
151318,6091.0
151319,8420.0
151320,1772.0
151321,20205.0
151322,26357.0
151323,1714.0
151324,10293.0
151325,854.0
151326,1685.0
151327,2132.0
151328,388.0
151329,282.0
151330,3087.0
151331,4091.0
151332,1457.0
151333,25285.0
151334,4016.0
151335,13302.0
151336,9331.0
151337,3415.0
151338,9767.0
151339,5077.0
151340,7975.0
151341,3390.0
151342,1408.0
151343,13626.0
151344,1450.0
151345,3577.0
151346,13462.0
151347,3773.0
151348,2996.0
151349,1461.0
151350,1884.0
151351,1811.0
151352,1620.0
151353,2600.0
151354,2759.0
151355,1069.0
151356,17623.0
151357,1399.0
151358,4766.0
151359,14246.0
151360,17658.0
151361,3945.0
151362,14898.0
151363,2347.0
151364,1179.0
151365,4677.0
151366,1202.0
151367,22025.0
151368,2364.0
151369,7955.0
151370,1804.0
151371,2193.0
151372,1927.0
151373,1344.0
151374,9636.0
151375,9238.0
151376,1625.0
151377,7691.0
151378,4415.0
151379,7708.0
151380,18078.0
151381,3808.0
151382,9341.0
151383,20675.0
151384,2891.0
151385,2607.0
151386,902.0
151387,4399.0
151388,9091.0
151389,3870.0
151390,7511.0
151391,583.0
151392,695.0
151393,3143.0
151394,5921.0
151395,501.0
151396,8871.0
151397,5565.0
151398,7489.0
151399,7335.0
151400,2835.0
151401,1532.0
151402,1292.0
151403,4291.0
151404,4283.0
151405,26951.0
151406,2743.0
151407,7645.0
151408,8889.0
151409,683.0
151410,7694.0
151411,1965.0
151412,2393.0
151413,6580.0
151414,6996.0
151415,1399.0
151416,150.0
151417,8307.0
151418,754.0
151419,4997.0
151420,1186.0
151421,1385.0
151422,6140.0
151423,2277.0
151424,545.0
151425,9699.0
151426,1605.0
151427,14079.0
151428,10472.0
151429,1759.0
151430,8110.0
151431,663.0
151432,6176.0
151433,4435.0
151434,1097.0
151435,1296.0
151436,2478.0
151437,1422.0
151438,699.0
151439,1317.0
151440,1462.0
151441,3868.0
151442,2353.0
151443,2357.0
151444,2582.0
151445,1831.0
151446,1497.0
151447,5547.0
151448,5231.0
151449,2433.0
151450,16136.0
151451,1560.0
151452,1402.0
151453,211.0
151454,201.0
151455,29450.0
151456,3856.0
151457,7936.0
151458,595.0
151459,1424.0
151460,5549.0
151461,5020.0
151462,1087.0
151463,1769.0
151464,7169.0
151465,8260.0
151466,2429.0
151467,346.0
151468,2499.0
151469,10449.0
151470,924.0
151471,4705.0
151472,5506.0
151473,7844.0
151474,22883.0
151475,11572.0
151476,1519.0
151477,6193.0
151478,8947.0
151479,883.0
151480,504.0
151481,174.0
151482,1757.0
151483,22399.0
151484,1732.0
151485,946.0
151486,6951.0
151487,980.0
151488,2105.0
151489,3286.0
151490,12087.0
151491,3221.0
151492,779.0
151493,4778.0
151494,73088.0
151495,3287.0
151496,2313.0
151497,20973.0
151498,13321.0
151499,543.0
151500,24340.0
151501,3106.0
151502,29812.0
151503,150.0
151504,2758.0
151505,1527.0
151506,4005.0
151507,3625.0
151508,1211.0
151509,6524.0
151510,6333.0
151511,157.0
151512,11470.0
151513,1400.0
151514,1287.0
151515,11008.0
151516,1830.0
151517,7693.0
151518,1166.0
151519,1765.0
151520,204.0
151521,1856.0
151522,1865.0
151523,8827.0
151524,509.0
151525,15937.0
151526,6198.0
151527,10303.0
151528,2026.0
151529,197.0
151530,8362.0
151531,359.0
151532,1349.0
151533,5037.0
151534,9914.0
151535,1456.0
151536,1492.0
151537,4319.0
151538,4220.0
151539,12013.0
151540,10265.0
151541,5385.0
151542,1520.0
151543,3366.0
151544,3330.0
151545,1564.0
151546,2084.0
151547,1107.0
151548,3506.0
151549,2522.0
151550,1323.0
151551,7620.0
151552,8377.0
151553,1236.0
151554,7499.0
151555,1866.0
151556,6627.0
151557,6390.0
151558,9396.0
151559,1543.0
151560,8636.0
151561,8135.0
151562,2767.0
151563,6759.0
151564,27517.0
151565,2421.0
151566,498.0
151567,1530.0
151568,5051.0
151569,12665.0
151570,7195.0
151571,12945.0
151572,6440.0
151573,3115.0
151574,1426.0
151575,1616.0
151576,4416.0
151577,1658.0
151578,6033.0
151579,852.0
151580,1580.0
151581,4235.0
151582,1261.0
151583,477.0
151584,10575.0
151585,1667.0
151586,4981.0
151587,31720.0
151588,10447.0
151589,205.0
151590,1893.0
151591,16453.0
151592,1519.0
151593,370.0
151594,3596.0
151595,17841.0
151596,630.0
151597,2999.0
151598,2247.0
151599,13971.0
151600,22662.0
151601,2841.0
151602,4032.0
151603,2566.0
151604,7639.0
151605,2574.0
151606,1940.0
151607,807.0
151608,12839.0
151609,592.0
151610,825.0
151611,29186.0
151612,4866.0
151613,10203.0
151614,4065.0
151615,4992.0
151616,930.0
151617,270.0
151618,4032.0
151619,2758.0
151620,1274.0
151621,5578.0
151622,1122.0
151623,6624.0
151624,28891.0
151625,677.0
151626,935.0
151627,2947.0
151628,3934.0
151629,3027.0
151630,3674.0
151631,3673.0
151632,14051.0
151633,3236.0
151634,2087.0
151635,14500.0
151636,9099.0
151637,301.0
151638,10425.0
151639,906.0
151640,20106.0
151641,10913.0
151642,1503.0
151643,9987.0
151644,5868.0
151645,7219.0
151646,1263.0
151647,4373.0
151648,7602.0
151649,4155.0
151650,7002.0
151651,2664.0
151652,2968.0
151653,623.0
151654,5693.0
151655,19925.0
151656,1456.0
151657,8863.0
151658,775.0
151659,4510.0
151660,6628.0
151661,20444.0
151662,380.0
151663,5808.0
151664,2549.0
151665,2008.0
151666,1729.0
151667,6061.0
151668,3921.0
151669,1672.0
151670,5596.0
151671,5060.0
151672,15448.0
151673,2475.0
151674,2133.0
151675,1947.0
151676,7417.0
151677,1317.0
151678,4080.0
151679,7374.0
151680,3910.0
151681,307.0
151682,4012.0
151683,23540.0
151684,5372.0
151685,2550.0
151686,1127.0
151687,31757.0
151688,2271.0
151689,1550.0
151690,3444.0
151691,6284.0
151692,1703.0
151693,3033.0
151694,4398.0
151695,6028.0
151696,746.0
151697,8482.0
151698,2952.0
151699,327.0
151700,1069.0
151701,9023.0
151702,17762.0
151703,11001.0
151704,3559.0
151705,5834.0
151706,7236.0
151707,4420.0
151708,12138.0
151709,42535.0
151710,400.0
151711,396.0
151712,1018.0
151713,507.0
151714,795.0
151715,3398.0
151716,1087.0
151717,790.0
151718,2483.0
151719,4672.0
151720,3892.0
151721,23173.0
151722,15900.0
151723,20409.0
151724,24620.0
151725,2036.0
151726,1071.0
151727,6837.0
151728,995.0
151729,1198.0
151730,5148.0
151731,1098.0
151732,1903.0
151733,13315.0
151734,1666.0
151735,2755.0
151736,203.0
151737,1811.0
151738,44346.0
151739,3528.0
151740,3154.0
151741,7792.0
151742,7345.0
151743,1731.0
151744,1148.0
151745,607.0
151746,326.0
151747,2354.0
151748,1476.0
151749,314.0
151750,5998.0
151751,497.0
151752,2941.0
151753,8087.0
151754,5322.0
151755,7813.0
151756,25107.0
151757,599.0
151758,13430.0
151759,7208.0
151760,5254.0
151761,6717.0
151762,3141.0
151763,8094.0
151764,9046.0
151765,2164.0
151766,2543.0
151767,3456.0
151768,4981.0
151769,9283.0
151770,289.0
151771,2474.0
151772,5431.0
151773,491.0
151774,5128.0
151775,1164.0
151776,1245.0
151777,9459.0
151778,9140.0
151779,889.0
151780,18866.0
151781,36993.0
151782,9973.0
151783,806.0
151784,8764.0
151785,8342.0
