SaleID,price
150258,8324.0
150259,1837.0
150260,9723.0
150261,2078.0
150262,664.0
150263,4442.0
150264,844.0
150265,1480.0
150266,492.0
150267,4555.0
150268,1391.0
150269,7623.0
150270,1073.0
150271,4794.0
150272,27689.0
150273,22894.0
150274,689.0
150275,85.0
150276,2096.0
150277,11427.0
150278,38914.0
150279,8092.0
150280,3713.0
150281,1010.0
150282,722.0
150283,23527.0
150284,4361.0
150285,8145.0
150286,19030.0
150287,853.0
150288,1904.0
150289,400.0
150290,5466.0
150291,22660.0
150292,9475.0
150293,3151.0
150294,13272.0
150295,968.0
150296,9929.0
150297,396.0
150298,3419.0
150299,199.0
150300,4108.0
150301,28184.0
150302,747.0
150303,4020.0
150304,998.0
150305,2186.0
150306,4375.0
150307,13129.0
150308,1502.0
150309,1536.0
150310,886.0
150311,10852.0
150312,8401.0
150313,7140.0
150314,438.0
150315,1393.0
150316,18537.0
150317,17764.0
150318,4996.0
150319,17600.0
150320,4087.0
150321,2533.0
150322,4380.0
150323,9526.0
150324,995.0
150325,1346.0
150326,514.0
150327,352.0
150328,2328.0
150329,6877.0
150330,9735.0
150331,220.0
150332,51864.0
150333,2802.0
150334,201.0
150335,10619.0
150336,712.0
150337,3527.0
150338,12805.0
150339,2610.0
150340,12917.0
150341,6189.0
150342,2762.0
150343,2644.0
150344,3481.0
150345,14946.0
150346,3716.0
150347,7316.0
150348,2706.0
150349,1091.0
150350,1803.0
150351,21907.0
150352,12047.0
150353,927.0
150354,2328.0
150355,13824.0
150356,1887.0
150357,677.0
150358,13856.0
150359,6024.0
150360,3874.0
150361,1771.0
150362,2381.0
150363,19690.0
150364,888.0
150365,12711.0
150366,6158.0
150367,30485.0
150368,1952.0
150369,1303.0
150370,863.0
150371,11816.0
150372,1970.0
150373,4889.0
150374,3132.0
150375,2341.0
150376,864.0
150377,6885.0
150378,10732.0
150379,3072.0
150380,4377.0
150381,5627.0
150382,12335.0
150383,2467.0
150384,3312.0
150385,1614.0
150386,5304.0
150387,6909.0
150388,5368.0
150389,585.0
150390,99.0
150391,1382.0
150392,1281.0
150393,1992.0
150394,1702.0
150395,2303.0
150396,2182.0
150397,6270.0
150398,16330.0
150399,648.0
150400,8210.0
150401,7586.0
150402,1098.0
150403,926.0
150404,6701.0
150405,6629.0
150406,4541.0
150407,2137.0
150408,8004.0
150409,16888.0
150410,10354.0
150411,3542.0
150412,3234.0
150413,5113.0
150414,13389.0
150415,9932.0
150416,17266.0
150417,1526.0
150418,2173.0
150419,960.0
150420,9101.0
150421,4888.0
150422,18818.0
150423,807.0
150424,7773.0
150425,3522.0
150426,8327.0
150427,503.0
150428,14994.0
150429,5682.0
150430,2484.0
150431,1558.0
150432,666.0
150433,9995.0
150434,2002.0
150435,45519.0
150436,604.0
150437,602.0
150438,1583.0
150439,1205.0
150440,1527.0
150441,399.0
150442,3443.0
150443,2923.0
150444,12857.0
150445,18524.0
150446,11798.0
150447,127.0
150448,13747.0
150449,22884.0
150450,5912.0
150451,1244.0
150452,4627.0
150453,10176.0
150454,6380.0
150455,7826.0
150456,16046.0
150457,1469.0
150458,9695.0
150459,10795.0
150460,3203.0
150461,1555.0
150462,8412.0
150463,3617.0
150464,6616.0
150465,10640.0
150466,1945.0
150467,12833.0
150468,4239.0
150469,4281.0
150470,2068.0
150471,3883.0
150472,11522.0
150473,3422.0
150474,1408.0
150475,789.0
150476,880.0
150477,5146.0
150478,672.0
150479,1342.0
150480,4626.0
150481,1550.0
150482,1018.0
150483,2386.0
150484,1951.0
150485,1455.0
150486,957.0
150487,1228.0
150488,1014.0
150489,904.0
150490,9954.0
150491,10231.0
150492,5045.0
150493,4784.0
150494,14891.0
150495,9064.0
150496,2300.0
150497,3090.0
150498,55309.0
150499,10390.0
150500,3704.0
150501,9696.0
150502,8775.0
150503,15340.0
150504,2349.0
150505,4198.0
150506,2509.0
150507,1841.0
150508,1190.0
150509,8693.0
150510,4169.0
150511,2262.0
150512,6953.0
150513,997.0
150514,641.0
150515,1853.0
150516,903.0
150517,809.0
150518,2062.0
150519,3623.0
150520,5661.0
150521,9461.0
150522,16000.0
150523,22840.0
150524,2809.0
150525,13121.0
150526,696.0
150527,1029.0
150528,8157.0
150529,2785.0
150530,8316.0
150531,5796.0
150532,6664.0
150533,1466.0
150534,13431.0
150535,11918.0
150536,5621.0
150537,549.0
150538,2182.0
150539,10564.0
150540,13649.0
150541,8492.0
150542,1284.0
150543,11776.0
150544,7333.0
150545,909.0
150546,4653.0
150547,2349.0
150548,2022.0
150549,992.0
150550,3204.0
150551,28509.0
150552,6986.0
150553,1965.0
150554,8313.0
150555,3840.0
150556,22232.0
150557,6308.0
150558,2752.0
150559,4984.0
150560,2839.0
150561,2786.0
150562,993.0
150563,8011.0
150564,14287.0
150565,1517.0
150566,3727.0
150567,1193.0
150568,966.0
150569,8229.0
150570,1376.0
150571,14778.0
150572,1711.0
150573,9516.0
150574,12460.0
150575,689.0
150576,1483.0
150577,511.0
150578,14106.0
150579,245.0
150580,4100.0
150581,25143.0
150582,4427.0
150583,2279.0
150584,11524.0
150585,364.0
150586,13509.0
150587,4007.0
150588,612.0
150589,5318.0
150590,12103.0
150591,11078.0
150592,1386.0
150593,14491.0
150594,1811.0
150595,26927.0
150596,1663.0
150597,6685.0
150598,5402.0
150599,798.0
150600,8751.0
150601,1411.0
150602,20059.0
150603,10422.0
150604,2210.0
150605,1932.0
150606,5961.0
150607,4271.0
150608,1362.0
150609,890.0
150610,1502.0
150611,1837.0
150612,7854.0
150613,973.0
150614,29519.0
150615,559.0
150616,10165.0
150617,650.0
150618,1943.0
150619,12939.0
150620,3408.0
150621,6797.0
150622,10044.0
150623,9310.0
150624,393.0
150625,5119.0
150626,3116.0
150627,6912.0
150628,577.0
150629,748.0
150630,4665.0
150631,15203.0
150632,1730.0
150633,5862.0
150634,7524.0
150635,2172.0
150636,6488.0
150637,537.0
150638,13504.0
150639,6908.0
150640,1014.0
150641,20595.0
150642,8772.0
150643,5134.0
150644,23509.0
150645,21655.0
150646,11050.0
150647,3009.0
150648,5291.0
150649,12084.0
150650,3974.0
150651,1307.0
150652,26942.0
150653,506.0
150654,3362.0
150655,3358.0
150656,1010.0
150657,13487.0
150658,1261.0
150659,8450.0
150660,1109.0
150661,343.0
150662,5653.0
150663,3082.0
150664,11060.0
150665,1070.0
150666,1496.0
150667,5989.0
150668,3762.0
150669,4706.0
150670,6320.0
150671,4268.0
150672,1942.0
150673,4369.0
150674,17696.0
150675,4667.0
150676,1158.0
150677,747.0
150678,2300.0
150679,3489.0
150680,1947.0
150681,26733.0
150682,2624.0
150683,6453.0
150684,1963.0
150685,993.0
150686,16277.0
150687,3669.0
150688,1948.0
150689,992.0
150690,788.0
150691,12949.0
150692,673.0
150693,4979.0
150694,4802.0
150695,7020.0
150696,1486.0
150697,2382.0
150698,31299.0
150699,1257.0
150700,24756.0
150701,819.0
150702,9067.0
150703,13230.0
150704,7491.0
150705,1114.0
150706,7675.0
150707,1995.0
150708,1108.0
150709,1769.0
150710,10998.0
150711,6549.0
150712,6539.0
150713,6970.0
150714,2229.0
150715,19733.0
150716,295.0
150717,44598.0
150718,9475.0
150719,4910.0
150720,5698.0
150721,3233.0
150722,2862.0
150723,3127.0
150724,1434.0
150725,861.0
150726,1582.0
150727,11198.0
150728,31931.0
150729,3047.0
150730,5819.0
150731,6555.0
150732,12795.0
150733,3243.0
150734,3131.0
150735,5768.0
150736,2832.0
150737,25821.0
150738,14216.0
150739,1367.0
150740,316.0
150741,5673.0
150742,338.0
150743,698.0
150744,1404.0
150745,805.0
150746,2339.0
150747,979.0
150748,10482.0
150749,1236.0
150750,1363.0
150751,5884.0
150752,58195.0
150753,8321.0
150754,1188.0
150755,1403.0
150756,10661.0
150757,23932.0
150758,72727.0
150759,362.0
150760,750.0
150761,3433.0
150762,625.0
150763,12709.0
150764,9781.0
150765,2534.0
150766,2398.0
150767,2019.0
150768,3400.0
150769,3571.0
150770,926.0
150771,1203.0
150772,52.0
150773,1852.0
150774,2959.0
150775,2401.0
150776,1959.0
150777,16995.0
150778,2747.0
150779,1513.0
150780,14685.0
150781,4945.0
150782,33294.0
150783,706.0
150784,3471.0
150785,11727.0
150786,7914.0
150787,1191.0
150788,20849.0
150789,2960.0
150790,2348.0
150791,8057.0
150792,1224.0
150793,2481.0
150794,6486.0
150795,3330.0
150796,9407.0
150797,3975.0
150798,1941.0
150799,7290.0
150800,1938.0
150801,7865.0
150802,809.0
150803,16125.0
150804,6603.0
150805,2755.0
150806,12616.0
150807,5851.0
150808,15821.0
150809,2445.0
150810,297.0
150811,927.0
150812,1424.0
150813,823.0
150814,955.0
150815,1225.0
150816,1723.0
150817,22563.0
150818,7213.0
150819,658.0
150820,9481.0
150821,7463.0
150822,7577.0
150823,1789.0
150824,1979.0
150825,3466.0
150826,2791.0
150827,13886.0
150828,11809.0
150829,6047.0
150830,2176.0
150831,1266.0
150832,8853.0
150833,4393.0
150834,8987.0
150835,4331.0
150836,13043.0
150837,769.0
150838,559.0
150839,5713.0
150840,7006.0
150841,1660.0
150842,960.0
150843,2957.0
150844,2394.0
150845,4660.0
150846,7544.0
150847,1296.0
150848,5487.0
150849,1315.0
150850,11580.0
150851,14311.0
150852,15167.0
150853,2625.0
150854,2512.0
150855,2899.0
150856,1670.0
150857,1214.0
150858,111.0
150859,10276.0
150860,1470.0
150861,1289.0
150862,993.0
150863,2928.0
150864,3499.0
150865,7688.0
150866,300.0
150867,21959.0
150868,5655.0
150869,2359.0
150870,1054.0
150871,3521.0
150872,1660.0
150873,4345.0
150874,523.0
150875,3008.0
150876,1656.0
150877,707.0
150878,4563.0
150879,11197.0
150880,842.0
150881,144.0
150882,23077.0
150883,1204.0
150884,21947.0
150885,14377.0
150886,217.0
150887,7344.0
150888,997.0
150889,1649.0
150890,4200.0
150891,3689.0
150892,1155.0
150893,1442.0
150894,8135.0
150895,873.0
150896,2633.0
150897,17715.0
150898,8522.0
150899,1864.0
150900,6577.0
150901,2679.0
150902,505.0
150903,33738.0
150904,1280.0
150905,2440.0
150906,9248.0
150907,823.0
150908,2798.0
150909,850.0
150910,745.0
150911,7263.0
150912,5209.0
150913,5357.0
150914,3875.0
150915,4012.0
150916,2007.0
150917,9456.0
150918,3619.0
150919,968.0
150920,2362.0
150921,1097.0
150922,2726.0
150923,1724.0
150924,5877.0
150925,335.0
150926,2515.0
150927,3559.0
150928,20978.0
150929,3902.0
150930,15225.0
150931,7184.0
150932,496.0
150933,8167.0
150934,1764.0
150935,6105.0
150936,1086.0
150937,596.0
150938,1529.0
150939,5149.0
150940,8060.0
150941,5282.0
150942,4347.0
150943,2017.0
150944,9521.0
150945,3554.0
150946,1651.0
150947,4404.0
150948,5106.0
150949,69060.0
150950,9531.0
150951,6357.0
150952,2492.0
150953,1994.0
150954,2915.0
150955,7947.0
150956,3063.0
150957,9874.0
150958,903.0
150959,2528.0
150960,10769.0
150961,1974.0
150962,6882.0
150963,1770.0
150964,1252.0
150965,1134.0
150966,16281.0
150967,3980.0
150968,2012.0
150969,1018.0
150970,1217.0
150971,2440.0
150972,4331.0
150973,10416.0
150974,7424.0
150975,10389.0
150976,296.0
150977,13867.0
150978,197.0
150979,347.0
150980,2754.0
150981,1471.0
150982,5914.0
150983,1727.0
150984,3571.0
150985,31668.0
150986,4325.0
150987,2928.0
150988,1921.0
150989,12005.0
150990,3122.0
150991,5403.0
150992,1200.0
150993,886.0
150994,1953.0
150995,3802.0
150996,936.0
150997,4949.0
150998,3699.0
150999,10128.0
151000,720.0
151001,117.0
151002,2335.0
151003,154.0
151004,4946.0
151005,907.0
151006,5714.0
151007,1582.0
151008,12953.0
151009,1065.0
151010,313.0
151011,4384.0
151012,491.0
151013,12363.0
151014,22858.0
151015,1688.0
151016,2216.0
151017,1814.0
151018,2437.0
151019,4803.0
151020,1862.0
151021,503.0
151022,692.0
151023,5265.0
151024,16712.0
151025,2473.0
151026,5175.0
151027,7000.0
151028,1543.0
151029,5727.0
151030,8028.0
151031,542.0
151032,748.0
151033,13994.0
151034,3481.0
151035,1796.0
151036,733.0
151037,607.0
151038,9863.0
151039,561.0
151040,15197.0
151041,1625.0
151042,301.0
151043,28.0
151044,3205.0
151045,353.0
151046,9864.0
151047,993.0
151048,5623.0
151049,487.0
151050,2424.0
151051,18093.0
151052,2221.0
151053,2922.0
151054,3885.0
151055,597.0
151056,507.0
151057,6536.0
151058,1710.0
151059,14676.0
151060,3584.0
151061,1870.0
151062,3143.0
151063,7267.0
151064,6693.0
151065,537.0
151066,18082.0
151067,8085.0
151068,7856.0
151069,607.0
151070,3504.0
151071,10216.0
151072,1825.0
151073,1625.0
151074,758.0
151075,286.0
151076,933.0
151077,1521.0
151078,8631.0
151079,2600.0
151080,4341.0
151081,1305.0
151082,2096.0
151083,11859.0
151084,766.0
151085,1512.0
151086,3720.0
151087,32212.0
151088,1021.0
151089,1744.0
151090,5736.0
151091,103.0
151092,982.0
151093,10126.0
151094,18049.0
151095,4757.0
151096,1959.0
151097,5744.0
151098,700.0
151099,3548.0
151100,3226.0
151101,1467.0
151102,23341.0
151103,15180.0
151104,1497.0
151105,746.0
151106,1005.0
151107,20953.0
151108,1716.0
151109,1577.0
151110,2470.0
151111,222.0
151112,586.0
151113,5975.0
151114,402.0
151115,7576.0
151116,4485.0
151117,11182.0
151118,1262.0
151119,25019.0
151120,16661.0
151121,5208.0
151122,2287.0
151123,2654.0
151124,7403.0
151125,2941.0
151126,10547.0
151127,7043.0
151128,8000.0
151129,144.0
151130,9871.0
151131,6150.0
151132,4032.0
151133,2184.0
151134,8651.0
151135,12406.0
151136,3534.0
151137,1830.0
151138,22482.0
151139,7746.0
151140,6017.0
151141,1652.0
151142,5575.0
151143,1486.0
151144,1491.0
151145,11423.0
151146,6516.0
151147,5672.0
151148,778.0
151149,997.0
151150,3857.0
151151,2202.0
151152,2789.0
151153,382.0
151154,1500.0
151155,1362.0
151156,11757.0
151157,11304.0
151158,2207.0
151159,452.0
151160,300.0
151161,7608.0
151162,646.0
151163,2223.0
151164,249.0
151165,1497.0
151166,4673.0
151167,7541.0
151168,4967.0
151169,17565.0
151170,5106.0
151171,9985.0
151172,1045.0
151173,1591.0
151174,2554.0
151175,785.0
151176,7234.0
151177,1518.0
151178,884.0
151179,4759.0
151180,11490.0
151181,6467.0
151182,899.0
151183,3902.0
151184,8261.0
151185,12331.0
151186,1207.0
151187,2812.0
151188,23168.0
151189,14115.0
151190,2032.0
151191,940.0
151192,3174.0
151193,1173.0
151194,1401.0
151195,1319.0
151196,4945.0
151197,2055.0
151198,594.0
151199,6677.0
151200,8269.0
151201,1487.0
151202,647.0
151203,1849.0
151204,8121.0
151205,33464.0
151206,11686.0
151207,10667.0
151208,9894.0
151209,1087.0
151210,951.0
151211,14661.0
151212,9149.0
151213,11581.0
151214,10412.0
151215,6755.0
151216,9960.0
151217,11610.0
151218,347.0
151219,7287.0
151220,976.0
151221,2500.0
151222,1237.0
151223,23810.0
151224,18352.0
151225,1085.0
151226,1113.0
151227,9404.0
151228,3924.0
151229,393.0
151230,6187.0
151231,2487.0
151232,10540.0
151233,3319.0
151234,6208.0
151235,6490.0
151236,2135.0
151237,8528.0
151238,1921.0
151239,2019.0
151240,13179.0
151241,8750.0
151242,17878.0
151243,11117.0
151244,3865.0
151245,17547.0
151246,2817.0
151247,8497.0
151248,311.0
151249,4531.0
151250,2782.0
151251,1136.0
151252,1535.0
151253,3131.0
151254,327.0
151255,3393.0
151256,3653.0
151257,5177.0
151258,8665.0
151259,9703.0
151260,9224.0
151261,7028.0
151262,35555.0
151263,4799.0
151264,6423.0
151265,845.0
151266,1905.0
151267,649.0
151268,2726.0
151269,1393.0
151270,1379.0
151271,1140.0
151272,3593.0
151273,154.0
151274,9539.0
151275,12262.0
151276,4491.0
151277,7825.0
151278,6532.0
151279,636.0
151280,202.0
151281,3258.0
151282,5869.0
151283,1084.0
151284,1108.0
151285,5508.0
151286,6945.0
151287,1999.0
151288,6339.0
151289,6898.0
151290,5928.0
151291,677.0
151292,14065.0
151293,1520.0
151294,8776.0
151295,863.0
151296,3344.0
151297,3700.0
151298,1143.0
151299,4458.0
151300,14627.0
151301,504.0
151302,7717.0
151303,746.0
151304,611.0
151305,3133.0
151306,8548.0
151307,3499.0
151308,3694.0
151309,4195.0
151310,848.0
151311,299.0
151312,3387.0
151313,674.0
151314,947.0
151315,416.0
151316,8474.0
151317,18416.0
151318,6164.0
151319,8910.0
151320,1768.0
151321,19842.0
151322,27059.0
151323,1727.0
151324,10072.0
151325,844.0
151326,1649.0
151327,2029.0
151328,397.0
151329,234.0
151330,3012.0
151331,3810.0
151332,1442.0
151333,25066.0
151334,4082.0
151335,13225.0
151336,9681.0
151337,3466.0
151338,9949.0
151339,4845.0
151340,7894.0
151341,3425.0
151342,1419.0
151343,13868.0
151344,1456.0
151345,3536.0
151346,13229.0
151347,3774.0
151348,2994.0
151349,1444.0
151350,1777.0
151351,1806.0
151352,1569.0
151353,2347.0
151354,2796.0
151355,968.0
151356,17485.0
151357,1408.0
151358,5041.0
151359,13993.0
151360,17687.0
151361,3787.0
151362,14536.0
151363,2343.0
151364,1160.0
151365,4736.0
151366,1179.0
151367,21761.0
151368,2242.0
151369,8020.0
151370,1847.0
151371,2193.0
151372,1846.0
151373,1192.0
151374,9729.0
151375,9241.0
151376,1744.0
151377,7506.0
151378,4101.0
151379,7404.0
151380,18031.0
151381,3849.0
151382,9503.0
151383,20381.0
151384,3101.0
151385,2505.0
151386,889.0
151387,4387.0
151388,9272.0
151389,3985.0
151390,7361.0
151391,591.0
151392,707.0
151393,3136.0
151394,5921.0
151395,506.0
151396,8808.0
151397,5535.0
151398,7480.0
151399,7414.0
151400,2778.0
151401,1548.0
151402,1263.0
151403,4181.0
151404,4425.0
151405,26628.0
151406,2779.0
151407,7891.0
151408,8946.0
151409,698.0
151410,7660.0
151411,1988.0
151412,2339.0
151413,6577.0
151414,7003.0
151415,1425.0
151416,142.0
151417,8303.0
151418,729.0
151419,4992.0
151420,1170.0
151421,1404.0
151422,6116.0
151423,2300.0
151424,577.0
151425,9637.0
151426,1622.0
151427,14298.0
151428,10567.0
151429,1739.0
151430,7916.0
151431,633.0
151432,6057.0
151433,4463.0
151434,1114.0
151435,1343.0
151436,2449.0
151437,1333.0
151438,685.0
151439,1326.0
151440,1485.0
151441,3937.0
151442,2371.0
151443,2337.0
151444,2587.0
151445,1888.0
151446,1597.0
151447,5535.0
151448,5188.0
151449,2487.0
151450,16192.0
151451,1570.0
151452,1417.0
151453,212.0
151454,199.0
151455,29592.0
151456,3902.0
151457,7931.0
151458,603.0
151459,1431.0
151460,5398.0
151461,4846.0
151462,1140.0
151463,1792.0
151464,6538.0
151465,8132.0
151466,2425.0
151467,341.0
151468,2519.0
151469,10637.0
151470,881.0
151471,4501.0
151472,5671.0
151473,8071.0
151474,22624.0
151475,12059.0
151476,1590.0
151477,6166.0
151478,8879.0
151479,904.0
151480,497.0
151481,172.0
151482,1754.0
151483,22673.0
151484,1649.0
151485,938.0
151486,6883.0
151487,993.0
151488,2088.0
151489,3329.0
151490,12155.0
151491,3245.0
151492,776.0
151493,4670.0
151494,72033.0
151495,3364.0
151496,2310.0
151497,20022.0
151498,12828.0
151499,542.0
151500,24132.0
151501,3181.0
151502,29610.0
151503,152.0
151504,2784.0
151505,1507.0
151506,4191.0
151507,3614.0
151508,1221.0
151509,6501.0
151510,6304.0
151511,158.0
151512,11573.0
151513,1404.0
151514,1229.0
151515,11026.0
151516,1774.0
151517,7754.0
151518,1229.0
151519,1825.0
151520,200.0
151521,1846.0
151522,1895.0
151523,8809.0
151524,500.0
151525,16008.0
151526,6219.0
151527,10275.0
151528,2048.0
151529,197.0
151530,8473.0
151531,354.0
151532,1355.0
151533,5086.0
151534,10614.0
151535,1580.0
151536,1516.0
151537,4340.0
151538,4206.0
151539,12376.0
151540,9896.0
151541,5289.0
151542,1527.0
151543,3328.0
151544,3414.0
151545,1548.0
151546,2238.0
151547,1124.0
151548,3572.0
151549,2558.0
151550,1370.0
151551,7634.0
151552,8577.0
151553,1283.0
151554,7417.0
151555,1820.0
151556,6574.0
151557,6431.0
151558,9484.0
151559,1530.0
151560,9201.0
151561,8182.0
151562,2734.0
151563,7022.0
151564,26726.0
151565,2411.0
151566,502.0
151567,1465.0
151568,5018.0
151569,12513.0
151570,7396.0
151571,13047.0
151572,6508.0
151573,3111.0
151574,1362.0
151575,1610.0
151576,4587.0
151577,1687.0
151578,6026.0
151579,873.0
151580,1649.0
151581,4128.0
151582,1257.0
151583,474.0
151584,10506.0
151585,1621.0
151586,4951.0
151587,32513.0
151588,9954.0
151589,209.0
151590,1857.0
151591,16507.0
151592,1472.0
151593,366.0
151594,3445.0
151595,17763.0
151596,631.0
151597,3033.0
151598,2279.0
151599,13732.0
151600,22962.0
151601,2914.0
151602,3973.0
151603,2440.0
151604,7701.0
151605,2551.0
151606,1930.0
151607,852.0
151608,13111.0
151609,595.0
151610,812.0
151611,29003.0
151612,5043.0
151613,10263.0
151614,3986.0
151615,4980.0
151616,977.0
151617,278.0
151618,4102.0
151619,2750.0
151620,1247.0
151621,5143.0
151622,1135.0
151623,6479.0
151624,28458.0
151625,690.0
151626,930.0
151627,3013.0
151628,3911.0
151629,3160.0
151630,3675.0
151631,3703.0
151632,13916.0
151633,3351.0
151634,2037.0
151635,14581.0
151636,9068.0
151637,301.0
151638,10355.0
151639,894.0
151640,19732.0
151641,11211.0
151642,1329.0
151643,10105.0
151644,5890.0
151645,7271.0
151646,1252.0
151647,4272.0
151648,7657.0
151649,4081.0
151650,7491.0
151651,2607.0
151652,2901.0
151653,621.0
151654,5521.0
151655,19366.0
151656,1444.0
151657,8892.0
151658,838.0
151659,4467.0
151660,6547.0
151661,20525.0
151662,380.0
151663,5814.0
151664,2509.0
151665,2058.0
151666,1701.0
151667,6144.0
151668,3946.0
151669,1569.0
151670,5629.0
151671,5089.0
151672,15544.0
151673,2481.0
151674,2160.0
151675,1914.0
151676,7530.0
151677,1314.0
151678,4055.0
151679,7913.0
151680,3516.0
151681,306.0
151682,3998.0
151683,23731.0
151684,5346.0
151685,2514.0
151686,1124.0
151687,31556.0
151688,2245.0
151689,1588.0
151690,3430.0
151691,6127.0
151692,1785.0
151693,3037.0
151694,4650.0
151695,5971.0
151696,714.0
151697,8772.0
151698,2941.0
151699,332.0
151700,1093.0
151701,8675.0
151702,17676.0
151703,10897.0
151704,3522.0
151705,5958.0
151706,6991.0
151707,4464.0
151708,12349.0
151709,42121.0
151710,395.0
151711,383.0
151712,1032.0
151713,478.0
151714,791.0
151715,3357.0
151716,1098.0
151717,822.0
151718,2468.0
151719,4594.0
151720,3943.0
151721,23585.0
151722,16154.0
151723,20608.0
151724,24585.0
151725,2055.0
151726,1076.0
151727,6866.0
151728,945.0
151729,1197.0
151730,4985.0
151731,1106.0
151732,2015.0
151733,13813.0
151734,1684.0
151735,2995.0
151736,197.0
151737,1839.0
151738,44709.0
151739,3466.0
151740,3237.0
151741,7869.0
151742,7562.0
151743,1746.0
151744,1175.0
151745,639.0
151746,346.0
151747,2404.0
151748,1505.0
151749,310.0
151750,6017.0
151751,502.0
151752,2948.0
151753,8181.0
151754,5496.0
151755,7832.0
151756,25200.0
151757,578.0
151758,13247.0
151759,7181.0
151760,5281.0
151761,6427.0
151762,3032.0
151763,8133.0
151764,8795.0
151765,2177.0
151766,2578.0
151767,3384.0
151768,5206.0
151769,9223.0
151770,263.0
151771,2481.0
151772,5457.0
151773,487.0
151774,5160.0
151775,1166.0
151776,1339.0
151777,9373.0
151778,9356.0
151779,863.0
151780,19161.0
151781,35982.0
151782,9823.0
151783,805.0
151784,8787.0
151785,8626.0
151786,17825.0
